Datetime,Close
2024-10-13 23:00:00,62870.05078125
2024-10-14 00:00:00,62507.38671875
2024-10-14 01:00:00,62601.6015625
2024-10-14 02:00:00,62557.046875
2024-10-14 03:00:00,64236.484375
2024-10-14 04:00:00,64099.1875
2024-10-14 05:00:00,63893.5703125
2024-10-14 06:00:00,64052.62109375
2024-10-14 07:00:00,64578.03515625
2024-10-14 08:00:00,64367.4609375
2024-10-14 09:00:00,64778.13671875
2024-10-14 10:00:00,64834.921875
2024-10-14 11:00:00,64893.58984375
2024-10-14 12:00:00,64866.50390625
2024-10-14 13:00:00,65170.828125
2024-10-14 14:00:00,65960.3515625
2024-10-14 15:00:00,65974.3984375
2024-10-14 16:00:00,65668.2265625
2024-10-14 17:00:00,65672.828125
2024-10-14 18:00:00,65765.4765625
2024-10-14 19:00:00,65904.421875
2024-10-14 20:00:00,65910.96875
2024-10-14 21:00:00,65777.734375
2024-10-14 22:00:00,66352.1015625
2024-10-14 23:00:00,66055.4375
2024-10-15 00:00:00,65941.359375
2024-10-15 01:00:00,65837.375
2024-10-15 02:00:00,65739.2734375
2024-10-15 03:00:00,65316.7578125
2024-10-15 04:00:00,65552.015625
2024-10-15 05:00:00,65316.4765625
2024-10-15 06:00:00,65540.546875
2024-10-15 07:00:00,65644.203125
2024-10-15 08:00:00,65709.7109375
2024-10-15 09:00:00,65611.859375
2024-10-15 10:00:00,65658.984375
2024-10-15 11:00:00,65311.10546875
2024-10-15 12:00:00,65773.8671875
2024-10-15 13:00:00,67642.265625
2024-10-15 14:00:00,65376.83984375
2024-10-15 15:00:00,65932.53125
2024-10-15 16:00:00,66903.71875
2024-10-15 17:00:00,66828.609375
2024-10-15 18:00:00,66949.7734375
2024-10-15 19:00:00,66998.140625
2024-10-15 20:00:00,66555.625
2024-10-15 21:00:00,66427.5625
2024-10-15 22:00:00,66731.1484375
2024-10-15 23:00:00,67039.3515625
2024-10-16 00:00:00,66878.8359375
2024-10-16 01:00:00,67338.421875
2024-10-16 02:00:00,67309.921875
2024-10-16 03:00:00,67109.03125
2024-10-16 04:00:00,67033.5078125
2024-10-16 05:00:00,67189.78125
2024-10-16 06:00:00,67105.90625
2024-10-16 07:00:00,66959.0234375
2024-10-16 08:00:00,67169.5625
2024-10-16 09:00:00,67383.1015625
